17,Card,05-02-2017 12:06:08
9,UPI,05-15-2017 18:49:14
13,Wallet,04-22-2017 01:01:33
11,Internet Banking,04-21-2017 02:02:54
17,UPI,05-25-2017 10:36:34
13,Wallet,02-19-2017 17:24:42
10,Card,02-19-2017 09:00:11
20,Card,05-02-2017 14:31:13
12,Card,05-19-2017 20:21:07
12,UPI,04-04-2017 13:36:45
17,UPI,05-06-2017 16:34:53
5,Wallet,03-11-2017 11:10:50
5,Internet Banking,01-30-2017 16:05:54
13,Internet Banking,03-24-2017 16:30:02
9,Internet Banking,04-10-2017 10:40:38
18,Wallet,04-09-2017 17:51:29
17,UPI,02-27-2017 23:14:48
14,Card,04-07-2017 13:04:54
19,UPI,02-19-2017 17:51:04
12,Card,03-10-2017 03:08:44
18,Card,05-03-2017 03:16:49
3,Card,02-23-2017 22:07:54
16,Wallet,05-12-2017 19:08:39
3,Wallet,05-21-2017 07:59:16
12,UPI,03-21-2017 21:10:10
18,Internet Banking,03-25-2017 02:39:33
8,Wallet,02-14-2017 13:19:01
14,Card,05-04-2017 11:41:35
4,Internet Banking,03-16-2017 06:13:14
6,Internet Banking,02-24-2017 20:58:14
13,UPI,04-02-2017 22:53:38
2,Internet Banking,05-17-2017 16:22:01
6,Card,03-19-2017 06:39:52
3,Wallet,05-19-2017 13:35:31
21,Card,04-10-2017 07:10:59
4,Internet Banking,05-06-2017 06:45:50
18,UPI,02-11-2017 04:30:15
12,Internet Banking,05-18-2017 13:51:36
16,Card,04-24-2017 16:39:25
19,Wallet,05-15-2017 01:05:08
6,Card,04-10-2017 07:42:03
12,Internet Banking,03-15-2017 07:57:06
18,Card,04-11-2017 11:06:29
11,UPI,03-21-2017 05:28:51
5,UPI,04-25-2017 11:31:08
3,UPI,03-07-2017 21:01:27
10,Internet Banking,05-09-2017 21:50:13
5,Internet Banking,02-25-2017 13:34:53
16,Card,03-11-2017 00:28:33
8,Wallet,02-09-2017 00:56:42
5,UPI,05-13-2017 11:05:02
15,Card,04-08-2017 01:26:06
11,Card,02-05-2017 18:54:18
15,Wallet,04-13-2017 18:01:03
8,Card,05-23-2017 17:53:45
17,Card,02-06-2017 04:45:20
9,Wallet,04-26-2017 14:48:06
12,Wallet,04-14-2017 15:55:11
11,Wallet,04-13-2017 06:56:15
1,Wallet,04-26-2017 02:28:36
16,Card,04-02-2017 09:55:33
5,Internet Banking,05-04-2017 10:56:50
8,Wallet,05-11-2017 09:59:02
13,UPI,03-26-2017 12:39:24
12,Card,04-30-2017 00:18:02
10,Internet Banking,03-24-2017 21:22:52
14,UPI,03-23-2017 15:26:59
10,Wallet,03-30-2017 19:14:37
19,Wallet,04-27-2017 22:25:08
20,Card,03-10-2017 20:38:51
4,UPI,02-28-2017 11:26:13
6,Card,02-01-2017 18:45:35
20,Card,02-01-2017 22:51:13
9,UPI,02-23-2017 05:51:44
8,UPI,02-12-2017 10:29:13
11,UPI,01-30-2017 23:52:13
9,Card,02-06-2017 08:07:29
6,Internet Banking,03-13-2017 06:35:11
15,Wallet,04-16-2017 20:34:40
15,Wallet,03-24-2017 00:02:08
6,Internet Banking,02-25-2017 16:25:57
5,UPI,04-04-2017 09:39:34
21,Wallet,02-10-2017 06:23:48
16,Internet Banking,02-23-2017 22:01:33
12,UPI,05-05-2017 21:57:34
4,Internet Banking,03-27-2017 20:14:27
2,Wallet,02-11-2017 08:28:07
7,Card,02-16-2017 19:51:48
2,Card,02-11-2017 08:10:10
8,Internet Banking,05-02-2017 20:46:20
8,Wallet,02-02-2017 07:52:10
13,Card,02-27-2017 14:47:11
16,Wallet,04-30-2017 21:24:40
16,Card,04-21-2017 11:22:28
2,Card,04-28-2017 05:12:09
11,UPI,04-29-2017 17:15:25
20,Wallet,04-29-2017 21:33:53
8,Internet Banking,05-21-2017 04:11:04
2,UPI,04-25-2017 08:01:12
21,UPI,04-02-2017 05:17:37
20,Wallet,01-30-2017 14:21:38
19,UPI,04-23-2017 13:58:52
16,Internet Banking,02-02-2017 04:35:21
15,Internet Banking,03-16-2017 18:31:31
18,Card,02-21-2017 05:47:11
17,Internet Banking,02-07-2017 14:14:46
7,Internet Banking,04-12-2017 22:18:20
18,Internet Banking,03-03-2017 18:46:15
4,Wallet,03-08-2017 02:53:59
15,Wallet,02-12-2017 15:14:32
2,Wallet,03-11-2017 09:38:43
18,Wallet,04-21-2017 20:34:18
17,Card,03-27-2017 21:15:57
11,Card,04-28-2017 05:13:06
15,Card,05-12-2017 23:53:07
16,Card,02-12-2017 02:34:07
15,Card,04-11-2017 13:36:33
2,UPI,02-04-2017 08:07:37
2,Wallet,05-14-2017 18:43:25
20,Internet Banking,05-13-2017 06:13:40
4,Card,04-10-2017 12:05:28
4,UPI,03-23-2017 04:27:16
14,UPI,04-13-2017 17:21:05
1,Wallet,03-03-2017 15:48:32
21,Card,05-04-2017 17:28:14
7,Card,03-09-2017 20:18:23
5,Card,05-18-2017 01:36:12
16,UPI,05-11-2017 22:48:13
7,UPI,05-25-2017 16:56:27
20,Card,03-24-2017 06:40:20
13,UPI,02-16-2017 18:44:00
4,Internet Banking,05-10-2017 04:35:23
8,UPI,05-25-2017 05:35:33
2,Card,03-27-2017 11:34:06
7,Internet Banking,05-23-2017 18:57:16
4,Internet Banking,04-07-2017 05:09:19
7,UPI,04-20-2017 06:09:58
9,Wallet,03-03-2017 21:54:11
7,Wallet,05-15-2017 14:54:00
10,UPI,04-12-2017 07:50:00
19,Internet Banking,05-02-2017 20:20:37
11,Wallet,04-26-2017 10:25:53
11,UPI,05-24-2017 11:53:32
11,Card,04-09-2017 18:12:53
3,Internet Banking,02-19-2017 09:51:45
2,UPI,05-06-2017 06:21:51
21,Card,05-25-2017 01:18:29
8,UPI,03-29-2017 01:48:57
18,Internet Banking,04-06-2017 11:20:33
2,Wallet,05-09-2017 15:10:33
10,UPI,03-13-2017 07:40:22
7,Internet Banking,03-19-2017 03:13:45
8,Wallet,05-19-2017 15:16:14
2,Wallet,04-15-2017 04:04:36
12,UPI,03-09-2017 20:31:08
10,Card,03-01-2017 00:30:20
6,Internet Banking,05-10-2017 22:45:49
4,Internet Banking,02-13-2017 02:05:08
20,Internet Banking,03-30-2017 07:27:26
14,Wallet,04-26-2017 19:54:43
3,UPI,05-27-2017 14:26:49
19,Wallet,02-04-2017 05:53:00
14,UPI,02-18-2017 19:17:03
20,Wallet,02-15-2017 13:13:37
16,Internet Banking,04-19-2017 22:53:40
8,Card,05-05-2017 00:58:01
18,Internet Banking,05-08-2017 19:44:15
21,Internet Banking,04-03-2017 22:22:42
12,Wallet,03-22-2017 18:54:20
15,UPI,03-07-2017 22:09:28
16,Card,05-15-2017 13:37:07
7,Internet Banking,02-11-2017 18:48:44
19,Wallet,04-04-2017 05:18:16
6,Wallet,05-27-2017 16:22:31
18,UPI,05-08-2017 22:35:14
10,Wallet,04-30-2017 22:23:37
18,Card,02-13-2017 20:27:59
18,Wallet,05-24-2017 08:25:01
4,Internet Banking,04-05-2017 19:17:04
9,Internet Banking,03-29-2017 19:13:57
3,Wallet,05-25-2017 08:39:37
5,Wallet,04-10-2017 13:03:08
9,UPI,04-09-2017 19:35:47
8,Card,03-08-2017 05:42:39
2,UPI,03-16-2017 01:52:29
16,UPI,04-15-2017 03:23:43
13,UPI,03-13-2017 14:02:00
9,Internet Banking,02-08-2017 15:03:22
16,Internet Banking,03-12-2017 14:43:26
4,Wallet,05-19-2017 23:15:23
16,UPI,05-11-2017 17:08:06
7,Card,02-23-2017 05:23:14
15,Internet Banking,03-19-2017 09:37:56
10,Card,04-25-2017 17:42:59
19,UPI,03-31-2017 02:28:43
7,Wallet,03-26-2017 19:19:20
10,UPI,03-09-2017 20:50:28
14,Internet Banking,02-25-2017 17:32:53
6,Internet Banking,02-02-2017 18:43:56
2,UPI,04-23-2017 10:00:28
13,Card,02-09-2017 12:43:58
2,Internet Banking,03-17-2017 22:10:28
8,Wallet,03-28-2017 17:42:27
13,UPI,05-03-2017 09:42:46
5,UPI,03-23-2017 11:34:49
6,UPI,02-21-2017 08:26:09
20,UPI,03-26-2017 05:46:50
9,UPI,04-08-2017 17:17:06
6,UPI,03-14-2017 15:08:54
9,Card,03-22-2017 05:10:37
13,Internet Banking,05-19-2017 06:41:29
20,Internet Banking,05-23-2017 09:44:21
16,Internet Banking,04-22-2017 01:45:51
12,UPI,03-17-2017 06:21:22
19,Internet Banking,03-03-2017 22:56:29
11,Internet Banking,05-03-2017 11:29:46
9,UPI,04-20-2017 06:03:47
13,Wallet,03-16-2017 18:14:40
21,Wallet,04-30-2017 04:09:37
15,UPI,05-13-2017 03:38:36
16,Internet Banking,03-12-2017 11:31:20
18,Internet Banking,04-05-2017 01:20:15
8,Wallet,02-17-2017 22:23:52
16,Internet Banking,03-30-2017 20:18:54
18,UPI,03-21-2017 00:27:30
15,Internet Banking,02-22-2017 16:41:52
4,Card,05-11-2017 08:57:02
11,Wallet,03-21-2017 08:41:06
8,Card,02-25-2017 16:29:30
18,Internet Banking,03-31-2017 11:04:20
16,Card,02-25-2017 11:33:15
13,Internet Banking,04-03-2017 18:04:31
3,Wallet,04-22-2017 22:07:05
2,Wallet,03-12-2017 14:50:11
8,Card,04-10-2017 11:37:06
17,UPI,02-18-2017 03:03:14
9,Internet Banking,02-24-2017 09:17:01
7,Wallet,04-18-2017 06:27:13
14,Card,02-20-2017 15:34:57
13,Wallet,02-19-2017 04:50:34
15,Internet Banking,02-03-2017 06:41:45
11,Wallet,04-04-2017 10:42:11
20,Wallet,03-23-2017 15:08:54
15,Internet Banking,05-09-2017 18:51:28
8,Card,02-15-2017 19:24:18
8,Card,03-09-2017 05:53:03
17,Card,03-06-2017 21:55:23
21,Internet Banking,04-30-2017 23:18:28
21,Internet Banking,04-04-2017 17:02:28
11,UPI,04-02-2017 00:27:48
5,Wallet,02-26-2017 10:28:20
21,Card,02-08-2017 08:14:07
16,Wallet,04-29-2017 10:53:06
9,Card,03-20-2017 15:44:52
8,Card,03-04-2017 08:38:37
18,UPI,02-12-2017 22:04:53
10,Internet Banking,03-31-2017 00:27:31
7,Card,05-09-2017 19:49:59
11,UPI,01-30-2017 03:52:21
19,Internet Banking,04-01-2017 06:47:23
12,Wallet,03-14-2017 19:03:38
11,Internet Banking,03-17-2017 10:55:43
2,Card,04-22-2017 16:39:24
19,Internet Banking,02-04-2017 10:00:24
2,UPI,04-11-2017 00:01:01
20,UPI,02-17-2017 00:29:19
7,Card,03-28-2017 04:21:00
4,Wallet,02-09-2017 17:34:54
13,Internet Banking,03-05-2017 14:17:24
15,Internet Banking,03-31-2017 09:41:06
12,Wallet,03-09-2017 21:43:37
3,Wallet,04-25-2017 09:00:16
12,Wallet,02-16-2017 08:23:46
2,Internet Banking,05-01-2017 11:29:39
11,UPI,03-24-2017 03:00:01
5,UPI,05-21-2017 07:37:56
16,Internet Banking,03-18-2017 02:46:10
18,UPI,02-15-2017 22:54:55
1,UPI,04-15-2017 20:59:49
10,Wallet,05-26-2017 15:53:59
19,UPI,04-06-2017 07:19:58
4,Card,02-06-2017 18:51:06
16,Wallet,02-16-2017 15:11:29
19,Internet Banking,02-05-2017 04:42:34
19,UPI,03-29-2017 07:30:10
8,UPI,03-04-2017 07:26:33
20,UPI,03-28-2017 17:04:41
17,Card,01-30-2017 18:13:08
